name,sku,description,url,metatitle,metadescription,metakeyword,quantity,price,wholesaleprice,firstsaleprice,secondsaleprice,specialpricefrom,specialpriceto,image,category,productfeatures
Italian Earring EAR,EAR-7286-36-IJ,long slender earring with diamond and aqua marine in 92.5 sterling silver,,,,,1,25500,25500,,,,,"EAR-7286-36-IJ_(1).jpg, EAR-7286-36-IJ_(2).jpg",Earring,long slender earring with diamond and aqua marine in 92.5 sterling silver
Italian Earring EAR,EAR-7458-113-AD,sassy earring with diamond in 92.5 sterling silver,,,,,1,16295,16295,,,,,"EAR-7458-113-AD_(1).jpg, EAR-7458-113-AD_(2).jpg",Earring,sassy earring with diamond in 92.5 sterling silver
Italian Earring EAR,EAR-3104-94-LGIJ,"unique earring with oxide, rose squartz and gold polish in 92.5 sterling silver",,,,,1,4500,4500,,,,,"EAR-3104-94-LGIJ_(1).jpg, EAR-3104-94-LGIJ_(2).jpg",Earring,"unique earring with oxide, rose squartz and gold polish in 92.5 sterling silver"
Italian Earring EAR,EAR-7457-113-AD,sassy earring with diamond in 92.5 sterling silver,,,,,1,12295,12295,,,,,"EAR-7457-113-AD_(1).jpg, EAR-7457-113-AD_(2).jpg",Earring,sassy earring with diamond in 92.5 sterling silver
Italian Earring EAR,ECZ-054-9031-AD,"vintage earring with oxide polish, diamond and topaz in 92.5 sterling silver",,,,,1,14650,14650,,,,,"ECZ-054-9031-AD_(1).jpg, ECZ-054-9031-AD_(2).jpg.jpg",Earring,"vintage earring with oxide polish, diamond and topaz in 92.5 sterling silver"
Italian Finger Ring,FIN-819-78-AD,Classic concave micropave ring in 92.5 sterling silver.,,,,,1,8500,8500,,,,,"999FIN81978AD.jpg, 999FIN81978AD01.jpg, 999FIN81978AD02.jpg, 999FIN81978AD03.jpg",Italian finger ring,Classic concave micropave ring in 92.5 sterling silver.
Italian Finger Ring,FIN-815-78-AD,Classic concave micropave ring in 92.5 sterling silver.,,,,,1,8500,8500,,,,,"999FIN81578AD.jpg, 999FIN81578AD01.jpg, 999FIN81578AD02.jpg, 999FIN81578AD03.jpg",Italian finger ring,Classic concave micropave ring in 92.5 sterling silver.
Italian Finger Ring,FIN-820-78-AD,Classic concave micropave ring in 92.5 sterling silver.,,,,,1,8500,8500,,,,,"999FIN82078AD.jpg, 999FIN82078AD01.jpg, 999FIN82078AD02.jpg, 999FIN82078AD03.jpg",Italian finger ring,Classic concave micropave ring in 92.5 sterling silver.
Italian Finger Ring,FIN-812-78-AD,Classic concave micropave ring in 92.5 sterling silver.,,,,,1,8500,8500,,,,,"999FIN81278AD.jpg, 999FIN81278AD01.jpg, 999FIN81278AD02.jpg, 999FIN81278AD03.jpg",Italian finger ring,Classic concave micropave ring in 92.5 sterling silver.
Italian Finger Ring,FIN-1493-36-IJ,elegant amethyst solitaire ring with diamonds around it in 92.5 sterling silver,,,,,1,5700,5700,,,,,FIN-1493-36-IJ.jpg,Italian finger ring,elegant amethyst solitaire ring with diamonds around it in 92.5 sterling silver
Italian Finger Ring,FIN-1495-36-IJ,triangular emerald solitaire ring with diamonds in 92.5 sterling silver,,,,,1,5400,5400,,,,,FIN-1495-36-IJ.jpg,Italian finger ring,triangular emerald solitaire ring with diamonds in 92.5 sterling silver
Italian Finger Ring,FIN-705-54-SS,distinctive marcasite ring in 92.5 sterling silver,,,,,1,2450,2450,,,,,FIN-705-54-SS.jpg,Italian finger ring,distinctive marcasite ring in 92.5 sterling silver
Italian Finger Ring,FIN-1462-54-SS,Fashionable marcasite ring in 92.5 sterling silver,,,,,1,3100,3100,,,,,FIN-1462-54-SS (1).jpg,Italian finger ring,Fashionable marcasite ring in 92.5 sterling silver
Italian Finger Ring,FIN-441-54-SS,engraved marcasite ring with coral in 92.5 sterling silver,,,,,1,2150,2150,,,,,FIN-441-54-SS (1).jpg,Italian finger ring,engraved marcasite ring with coral in 92.5 sterling silver
Italian Finger Ring,FIN-1464-54-SS,Classic mounted marcasite ring in 92.5 sterling silver,,,,,1,2250,2250,,,,,FIN-1464-54-SS (1).jpg,Italian finger ring,Classic mounted marcasite ring in 92.5 sterling silver
Italian Kada,KDA-1472-72-VC,unique crafted leather bracelet with 92.5 sterling silver,,,,,1,11500,11500,,,,,KDA-1472-72-VC_(1).jpg,Italian kada,unique crafted leather bracelet with 92.5 sterling silver
Micro Juda,Juda-011-9025-MC,"Pink perfect for pinkish beauty, juda embedded with pink stones & other percious stones clear all eyes with it's facinating look.",,,,,1,900,900,,,,,Juda-011-9025-01_(1).jpg,MICRO JUDA,"Pink perfect for pinkish beauty, juda embedded with pink stones & other percious stones clear all eyes with it's facinating look."
Micro Juda,Juda-017-9025-MC,Three beautiful stones embedded in one Juda to make it style statement ,,,,,1,1100,1100,,,,,"Juda-017-9025-01_(1).jpg, Juda-017-9025-01_(4).jpg, Juda-017-9025-01_(6).jpg",MICRO JUDA,Three beautiful stones embedded in one Juda to make it style statement 
Micro Juda,Juda-005-9025-MC,Hirerarchy in its design with selective beautiful pearls transform this juda into eye catching jewellery.,,,,,1,1100,1100,,,,,Juda-005-9025-01_(1).jpg,MICRO JUDA,Hirerarchy in its design with selective beautiful pearls transform this juda into eye catching jewellery.
Micro Juda,Juda-004-9025-MC,"Piece of Art an extra- ordinary design, this two tone juda will enhance your beauty.",,,,,1,1050,1050,,,,,Juda-004-9025-01_(1).jpg,MICRO JUDA,"Piece of Art an extra- ordinary design, this two tone juda will enhance your beauty."
Micro Juda,Juda-032-9025,Hybrid of two design make this juda stunning.,,,,,1,850,850,,,,,Juda-032-9025-01_(2).jpg,MICRO JUDA,Hybrid of two design make this juda stunning.
Micro Juda,Juda-282-68-MC,Superior design & elegant style make this juda above all jewellery.,,,,,1,1450,1450,,,,,Juda-282-68-01_(1).jpg,MICRO JUDA,Superior design & elegant style make this juda above all jewellery.
Micro Juda,Juda-276-68-MC,Designer Juda you can't take your eyes off! Made for occasion that matters,,,,,1,2350,2350,,,,,Juda-276-68-01_(1).jpg,MICRO JUDA,Designer Juda you can't take your eyes off! Made for occasion that matters
Micro Juda,Juda-289-68-MC,Exquisite Juda with one of its kind design for the lady who never compromise with its choice,,,,,1,2350,2350,,,,,Juda-276-68-01_(1).jpg,MICRO JUDA,Exquisite Juda with one of its kind design for the lady who never compromise with its choice
Micro Set,Set-7718-16-MC,Majestically designed Necklace Set to give you a look & feel of queen,,,,,,6500,6500,,,,,"Set-7718-16-01_(1).jpg, Set-7718-16-01_(3).jpg, Set-7718-16-01_(4).jpg",MICRO SET,Majestically designed Necklace Set to give you a look & feel of queen
Pearl Mala,Mala-6439-24-PRL,Beautiful beads placed together to give this Necklace an amazing look which will say your style statement.,,,,,1,11600,11600,,,,,Mala-6439-24-01_(1).jpg,Pearl Mala,Beautiful beads placed together to give this Necklace an amazing look which will say your style statement.
Pearl Mala,Mala-1642-138-PRL,Red is forever & this pearl Necklace will imprint his impression forever.,,,,,1,9000,9000,,,,,Mala-1642-138-01_(1).jpg,Pearl Mala,Red is forever & this pearl Necklace will imprint his impression forever.
Pearl Mala,Mala-6427-16-PRL,Dazzling blue pearls make this necklace so stunning that it can flaunt anyone.,,,,,1,14500,14500,,,,,Mala-6427-16-01_(1).jpg,Pearl Mala,Dazzling blue pearls make this necklace so stunning that it can flaunt anyone.
Pearl Mala,Mala-1655-138-PRL,One is good but double is better this red Necklace is designed for celebrations.,,,,,1,11000,11000,,,,,Mala-1655-138-01_(1).jpg,Pearl Mala,One is good but double is better this red Necklace is designed for celebrations.
Pearl Mala,Mala-1647-138-PRL,Triplet beauty is enhanced in this gorgeous Red Necklace.,,,,,1,20000,20000,,,,,Mala-1647-138-01_(1).jpg,Pearl Mala,Triplet beauty is enhanced in this gorgeous Red Necklace.
Pearl Mala,Mala-1663-138-PRL,Blue symbolize the color of royal so do this blue Necklace too.,,,,,1,10800,10800,,,,,Mala-1663-138-01_(1).jpg,Pearl Mala,Blue symbolize the color of royal so do this blue Necklace too.
Pearl Mala,Mala-6496-16-PRL,Green is the color of beauty in nature & this green Necklace is the color of your beauty.,,,,,1,18000,18000,,,,,Mala-6496-16-01_(1).jpg,Pearl Mala,Green is the color of beauty in nature & this green Necklace is the color of your beauty.
Pearl Mala,Mala-1654-138-PRL,Green is the color of beauty in nature & this green Necklace is the color of your beauty.,,,,,1,11000,11000,,,,,Mala-1654-138-01_(1).jpg,Pearl Mala,Green is the color of beauty in nature & this green Necklace is the color of your beauty.
Pearl Mala,Mala-6430-16-PRL,Red is to attract the attention by wearing this Red Necklace you will surely get the attraction from others.,,,,,1,5800,5800,,,,,Mala-6430-16-01_(1).jpg,Pearl Mala,Red is to attract the attention by wearing this Red Necklace you will surely get the attraction from others.
Pearl Mala,Mala-1660-138-PRL,For the colorful people we have a multi-colored beads Necklace.,,,,,1,24000,24000,,,,,Mala-1660-138-01_(1).jpg,Pearl Mala,For the colorful people we have a multi-colored beads Necklace.
Pearl Mala,Mala-1653-138-PRL,Dazzling blue pearls make this necklace so stunning that it can flaunt anyone.,,,,,1,11000,11000,,,,,Mala-1653-138-01_(1).jpg,Pearl Mala,Dazzling blue pearls make this necklace so stunning that it can flaunt anyone.
Pearl Mala,Set-9231-62-PRL,Multi- stone Necklace for the people who loves to party.,,,,,1,5850,5850,,,,,"Set-9231-62-01_(1).jpg, Set-9231-62-01_(3).jpg, Set-9231-62-01_(4).jpg",Pearl Mala,Multi- stone Necklace for the people who loves to party.
Pearl Mala,Set-8333-67-PRL,"Inspired by Greek goddess beauty, this stunning design Necklace will swoon anyone.",,,,,1,5595,5595,,,,,"Set-8333-67-01_(1).jpg, Set-8333-67-01_(5).jpg",Pearl Mala,"Inspired by Greek goddess beauty, this stunning design Necklace will swoon anyone."
Pearl Mala,Set-8330-67-PRL,Inspired by the world's beautiful floral design this Necklace is perfect for a sophisticated party.,,,,,1,7295,7295,,,,,"Set-8330-67-01_(1).jpg, Set-8330-67-01_(5).jpg, Set-8330-67-01_(6).jpg",Pearl Mala,Inspired by the world's beautiful floral design this Necklace is perfect for a sophisticated party.
Pearl Mala,Set-8337-67-PRL,Inspired by the world's beautiful floral design this Necklace is perfect for a sophisticated party.,,,,,1,2595,2595,,,,,"Set-8337-67-01_(1).jpg, Set-8337-67-01_(3).jpg, Set-8337-67-01_(4).jpg",Pearl Mala,Inspired by the world's beautiful floral design this Necklace is perfect for a sophisticated party.
Pearl Mala,Set-8328-67-PRL,Design of this floral & pearl Necklace is crafted for the floral beauty.,,,,,1,3995,3995,,,,,"Set-8328-67-01_(1).jpg, Set-8328-67-01_(3).jpg, Set-8328-67-01_(4).jpg",Pearl Mala,Design of this floral & pearl Necklace is crafted for the floral beauty.
Pearl Mala,Mala-1635-24-PRL,Every single pearl is circled with American diamond to give this Necklace set a classy look.,,,,,1,11500,11500,,,,,"Mala-1635-24-01_(1).jpg, Mala-1635-24-01_(3).jpg, Mala-1635-24-01_(4).jpg",Pearl Mala,Every single pearl is circled with American diamond to give this Necklace set a classy look.
Pearl Mala,Mala-6495-133-PRL,Forget Italy fashion or Paris fashion this Stunning multi- stone Necklace will take the world behind you.,,,,,1,5095,5095,,,,,Mala-6495-133-01_(1).jpg,Pearl Mala,Forget Italy fashion or Paris fashion this Stunning multi- stone Necklace will take the world behind you.
Pearl Mala,Mala-6489-133-PRL,"Ecstasy, Elegance or any synonym of this will described this charming Necklace.",,,,,1,4295,4295,,,,,Mala-6489-133-01.jpg,Pearl Mala,"Ecstasy, Elegance or any synonym of this will described this charming Necklace."
Pearl Mala,Mala-6484-133-PRL,Beauty with perfection can be seen in this elegantly designed necklace.,,,,,1,5095,5095,,,,,Mala-6484-133-01_(1).jpg,Pearl Mala,Beauty with perfection can be seen in this elegantly designed necklace.
Pearl Mala,Mala-6493-133-PRL,Cuteness is filled in this beautiful elegant necklace.,,,,,1,7095,7095,,,,,Mala-6493-133-01_(1).jpg,Pearl Mala,Cuteness is filled in this beautiful elegant necklace.
Pearl Mala,Mala-429-16-PRL,Especially handcrafted for the real occasion this exquisite necklace is worth wearing.,,,,,1,6000,6000,,,,,"Mala-429-16-01_(1).jpg, Mala-429-16-01_(3).jpg, Mala-429-16-01_(4).jpg",Pearl Mala,Especially handcrafted for the real occasion this exquisite necklace is worth wearing.
Pearl Mala,Mala-599-62-PRL,"Artistic design at its best, a brilliant piece of art in this necklace truly deserves the second look.",,,,,1,4550,4550,,,,,"Mala-599-62-01_(1).jpg, Mala-599-62-01_(3).jpg, Mala-599-62-01_(4).jpg",Pearl Mala,"Artistic design at its best, a brilliant piece of art in this necklace truly deserves the second look."
